    15    11   -2.680573e-13    1.239376e-12   -1.009328e-11    1.174950e-12
    15    12   -5.350052e-13    1.056130e-13    4.978550e-13    9.803637e-14
    15    13   -1.317058e-13    9.600820e-15    1.330280e-13    9.500496e-15
    15    14   -1.450512e-14    1.024809e-15   -3.964242e-15    1.053276e-15
    15    15   -1.821894e-15    1.407871e-16   -1.833687e-15    1.419691e-16
    16     0    4.831781e+01    2.688734e+00    0.000000e+00    0.000000e+00
    16     1    1.825724e+00    4.382266e-01    2.120666e+00    3.080891e-01
    16     2    6.511444e-02    1.968454e-02    1.040021e-01    2.059539e-02
    16     3   -2.762646e-03    1.398781e-03    1.467896e-03    1.358412e-03
    16     4    7.448195e-04    7.653933e-05    3.572485e-04    8.452440e-05
    16     5   -2.766944e-06    5.267877e-06    3.297136e-05    4.768786e-06
    16     6    1.955527e-06    3.553691e-07   -4.442023e-06    3.725946e-07
    16     7   -1.274713e-07    2.167734e-08   -4.947774e-08    2.199266e-08
    16     8    2.158464e-09    1.394729e-09    1.748055e-09    1.427583e-09
    16     9    1.324161e-10    1.155283e-10   -1.896068e-09    1.117591e-10
    16    10   -9.398470e-12    8.386572e-12    6.511390e-11    8.589463e-12
    16    11   -8.783513e-13    6.082237e-13   -1.117272e-12    5.738686e-13
    16    12   -3.514006e-13    4.488131e-14    7.395117e-13    4.125449e-14
    16    13    3.843597e-14    3.522774e-15    4.827474e-14    3.584594e-15
    16    14   -5.899017e-15    3.177240e-16   -4.408891e-15    3.290130e-16
    16    15    3.672630e-16    3.401013e-17   -1.859838e-16    3.432906e-17
    16    16   -6.271058e-17    4.576650e-18   -9.329090e-17    4.597016e-18
    17     0    4.128425e+00    2.988226e+00    0.000000e+00    0.000000e+00
    17     1    6.630515e-01    3.933645e-01    4.318886e-01    2.944168e-01
    17     2    6.417302e-02    1.997713e-02   -1.348383e-01    2.006478e-02
    17     3    5.524955e-03    1.113357e-03   -3.000768e-03    1.095428e-03
    17     4    2.387367e-05    6.906092e-05   -4.976103e-04    7.236822e-05
    17     5   -3.011914e-05    3.712590e-06    3.135365e-05    3.685512e-06
    17     6    2.416336e-06    2.442814e-07   -1.018086e-06    2.527337e-07
    17     7   -1.191493e-07    1.576086e-08   -1.059804e-07    1.565871e-08
    17     8    1.422110e-09    8.509727e-10    6.212198e-09    9.085745e-10
    17     9   -3.557554e-10    6.217589e-11   -5.585422e-10    5.837995e-11
    17    10   -2.508327e-11    4.451777e-12    3.469450e-11    4.639812e-12
    17    11    1.479821e-12    3.175895e-13   -8.366741e-13    2.948089e-13
    17    12    1.810029e-13    2.077287e-14    1.080977e-13    1.971154e-14
    17    13    1.016732e-14    1.459287e-15   -1.937447e-15    1.448762e-15
    17    14    8.241217e-16    1.155616e-16   -1.031216e-15    1.177962e-16
    17    15   -1.282974e-16    1.010198e-17    1.836092e-18    1.049986e-17
    17    16    9.283588e-18    1.070239e-18    1.231377e-19    1.058233e-18
    17    17   -4.131503e-18    1.410103e-19   -1.080452e-18    1.386306e-19
    18     0    1.608485e+01    3.206515e+00    0.000000e+00    0.000000e+00
    18     1   -1.814296e+00    3.508851e-01   -1.148668e+00    2.802586e-01
    18     2   -8.273408e-02    1.916684e-02   -8.057517e-02    1.869802e-02
    18     3    7.427680e-03    9.205116e-04    3.381431e-03    9.648401e-04
    18     4    3.946805e-04    5.793985e-05   -2.296806e-05    5.425520e-05
    18     5    6.344565e-06    2.930705e-06   -2.438495e-05    3.206047e-06
    18     6    3.550552e-07    1.657432e-07    4.504159e-07    1.637237e-07
    18     7   -1.080827e-07    1.072273e-08   -6.970395e-08    1.099786e-08
    18     8   -5.924026e-09    5.804817e-10    3.630201e-09    6.103505e-10
    18     9    5.571977e-11    3.363953e-11    1.362702e-10    3.354697e-11
    18    10   -5.192618e-12    2.318101e-12   -1.867614e-11    2.345508e-12
    18    11    1.132642e-13    1.661438e-13    8.587049e-13    1.550813e-13
    18    12    4.489587e-14    1.014267e-14    4.356589e-14    9.851495e-15
    18    13    3.453287e-15    6.571574e-16   -3.920337e-16    6.403229e-16
    18    14    8.417348e-16    4.515324e-17    9.679970e-17    4.657142e-17
    18    15   -2.501180e-17    3.523560e-18    7.556821e-19    3.591861e-18
    18    16   -1.283905e-19    3.097494e-19    6.092348e-18    3.021316e-19
    18    17    1.036140e-20    3.132165e-20    4.314269e-19    3.084194e-20
    18    18   -9.042847e-20    3.968322e-21   -6.904233e-21    4.065726e-21
    19     0    3.703341e+01    3.243181e+00    0.000000e+00    0.000000e+00
    19     1   -1.342679e+00    3.556833e-01    1.084885e+00    2.818587e-01
    19     2   -1.422028e-03    1.752325e-02    6.644516e-02    1.620530e-02
    19     3    2.049371e-03    8.387126e-04   -1.157685e-02    9.004589e-04
    19     4    2.286193e-05    4.587000e-05    2.665727e-04    4.275866e-05
    19     5   -4.747614e-06    2.441809e-06   -2.051225e-05    2.583582e-06
    19     6   -5.253689e-07    1.239282e-07   -3.191913e-07    1.200708e-07
    19     7    2.492246e-08    7.144348e-09   -5.177444e-08    7.261530e-09
    19     8   -2.530304e-09    4.141812e-10    2.434059e-09    4.274827e-10
    19     9    1.479321e-10    2.017420e-11    7.690172e-11    2.144720e-11
    19    10    3.754475e-12    1.263891e-12   -4.724755e-12    1.253881e-12
    19    11   -1.557768e-13    8.429454e-14   -2.040611e-14    8.467527e-14
    19    12   -1.076835e-14    5.366877e-15   -1.245809e-14    5.162853e-15
    19    13    1.295272e-15    3.172222e-16    1.721826e-16    3.129446e-16
    19    14    5.389823e-17    1.948914e-17   -7.265067e-17    2.018013e-17
    19    15    8.206486e-18    1.375491e-18   -2.601132e-17    1.374128e-18
    19    16   -4.310790e-19    1.037689e-19   -1.160817e-19    1.040204e-19
